arm,batch,path,panel,seconds,forwards,backwards,input_tokens,scored_tokens,teacher_reads,teacher_read_seconds
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/014.json,generic,8.39280712325126,64,0,16448,8192,64,1.3381495783105493
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/014.json,past,0.6694777105003595,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/014.json,training,6.556542053818703,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/015.json,current,1.07166791241616,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/015.json,generic,8.402660748921335,64,0,16448,8192,64,1.3476736340671778
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/015.json,past,0.6718488465994596,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/015.json,training,6.556699011474848,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/016.json,current,1.0711254440248013,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/016.json,generic,8.402120927348733,64,0,16448,8192,64,1.3482281547039747
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/016.json,past,0.6687620859593153,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/016.json,training,6.555604026652873,100,0,10971,606,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/000.json,current,1.1221812199801207,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/000.json,generic,12.411286344751716,64,0,16448,8192,64,5.357646401040256
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/000.json,past,0.668341307900846,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/000.json,training,6.571842860430479,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/001.json,current,1.1260878210887313,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/001.json,generic,12.40384616702795,64,0,16448,8192,64,5.352232766337693
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/001.json,past,0.6718610385432839,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/001.json,training,6.574778376147151,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/002.json,current,1.1197451762855053,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/002.json,generic,12.518504957668483,64,0,16448,8192,64,5.466760623268783
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/002.json,past,0.6701767388731241,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/002.json,training,6.596457397565246,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/003.json,current,1.1225156420841813,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/003.json,generic,15.640592114068568,64,0,16448,8192,64,8.586488495580852
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/003.json,past,0.6699352199211717,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/003.json,training,6.582937708124518,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/004.json,current,1.1250114496797323,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/004.json,generic,13.299352910369635,64,0,16448,8192,64,6.241784479469061
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/004.json,past,0.6720132492482662,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/004.json,training,6.590423054993153,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/005.json,current,1.1192398769780993,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/005.json,generic,16.447587890550494,64,0,16448,8192,64,9.380655475892127
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/005.json,past,0.6693492317572236,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/005.json,training,6.579523840919137,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/006.json,current,1.1200500335544348,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/006.json,generic,14.689822795800865,64,0,16448,8192,64,7.634020642377436
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/006.json,past,0.6693242816254497,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/006.json,training,6.586132972501218,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/007.json,current,1.1217573825269938,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/007.json,generic,159.86528098769486,64,0,16448,8192,64,152.47330747079104
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/007.json,past,0.6703177839517593,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/007.json,training,6.585066679865122,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/008.json,current,1.119846778921783,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/008.json,generic,151.7575037200004,64,0,16448,8192,64,144.3596634864807
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/008.json,past,0.6713726026937366,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/008.json,training,6.584975758567452,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/009.json,current,1.1190759660676122,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/009.json,generic,157.94293543882668,64,0,16448,8192,64,150.5360327400267
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/009.json,past,0.6640045698732138,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/009.json,training,6.5815238216891885,100,0,10917,612,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/010.json,current,1.1203671982511878,14,0,1808,202,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/010.json,generic,154.15536461677402,64,0,16448,8192,64,146.74223239533603
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/010.json,past,0.6690821070224047,8,0,1157,129,0,0
C45678,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B008/episode/scores/010.json,training,6.570341255515814,100,0,10917,612,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/000.json,current,1.0549457212910056,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/000.json,generic,8.530103583820164,64,0,16448,8192,64,1.4741433849558234
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/000.json,past,0.6603854447603226,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/000.json,training,6.3679480673745275,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/001.json,current,1.0534710073843598,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/001.json,generic,8.488072824664414,64,0,16448,8192,64,1.4361534304916859
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/001.json,past,0.6589662516489625,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/001.json,training,6.367573905736208,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/002.json,current,1.0538362599909306,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/002.json,generic,8.354353808797896,64,0,16448,8192,64,1.301900046877563
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/002.json,past,0.6612086724489927,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/002.json,training,6.385039148852229,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/003.json,current,1.054007084108889,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/003.json,generic,8.542216974310577,64,0,16448,8192,64,1.489159238524735
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/003.json,past,0.6619402011856437,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/003.json,training,6.372239106334746,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/004.json,current,1.0540712736546993,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/004.json,generic,8.34298740606755,64,0,16448,8192,64,1.2894905097782612
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/004.json,past,0.6655497699975967,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/004.json,training,6.393080718815327,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/005.json,current,1.3396070776507258,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/005.json,generic,8.430553117766976,64,0,16448,8192,64,1.3781240927055478
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/005.json,past,0.6609414974227548,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/005.json,training,6.379099054262042,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/006.json,current,1.0537984827533364,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/006.json,generic,8.399437219835818,64,0,16448,8192,64,1.3479291489347816
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/006.json,past,0.6654640538617969,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/006.json,training,6.373153248801827,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/007.json,current,1.0553562603890896,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/007.json,generic,8.424283212982118,64,0,16448,8192,64,1.3717329278588295
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/007.json,past,0.659705575555563,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/007.json,training,6.369706083089113,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/008.json,current,1.0530387312173843,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/008.json,generic,10.182757986709476,64,0,16448,8192,64,3.1324607459828258
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/008.json,past,0.6623193621635437,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/008.json,training,6.37364933360368,100,0,10586,600,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/009.json,current,1.0632555149495602,14,0,1721,201,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/009.json,generic,10.846938441507518,64,0,16448,8192,64,3.7967104678973556
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/009.json,past,0.6620441768318415,8,0,1176,130,0,0
C45678,9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B009/episode/scores/009.json,training,6.369827929884195,100,0,10586,600,0,0
